time	V(amp_out)	V(bp_out)	V(ecg)	V(rb_out)
7.659312208367596e-001	3.916772e-002	4.535566e-003	7.093586e-005	3.956548e-002
7.667167094523314e-001	3.624552e-002	2.767873e-003	6.801384e-005	3.769581e-002
7.675218930918546e-001	3.325741e-002	8.736475e-004	6.501856e-005	3.572525e-002
7.683548194115621e-001	3.031169e-002	-1.132229e-003	6.192007e-005	3.367517e-002
7.691233852761302e-001	2.784014e-002	-2.988067e-003	5.906101e-005	3.181315e-002
7.700000000000000e-001	2.533212e-002	-5.081277e-003	5.580000e-005	2.974626e-002
7.702493699917952e-001	2.485614e-002	-5.636109e-003	5.510426e-005	2.929657e-002
7.705818633141887e-001	2.429312e-002	-6.330263e-003	5.417660e-005	2.872350e-002
7.708925939872354e-001	2.382780e-002	-6.940389e-003	5.330966e-005	2.820406e-002
7.711798254569526e-001	2.346935e-002	-7.466762e-003	5.250829e-005	2.774396e-002
7.716469142924738e-001	2.303447e-002	-8.257575e-003	5.120511e-005	2.704109e-002
7.724001250906544e-001	2.260892e-002	-9.419118e-003	4.910365e-005	2.599975e-002
7.731323450356138e-001	2.247971e-002	-1.042674e-002	4.706076e-005	2.509239e-002
7.738947016183114e-001	2.261360e-002	-1.134073e-002	4.493378e-005	2.426481e-002
7.748712641183114e-001	2.299447e-002	-1.235777e-002	4.220917e-005	2.332831e-002
7.757181445769547e-001	2.336167e-002	-1.313614e-002	3.984638e-005	2.258286e-002
7.764306202183776e-001	2.358319e-002	-1.373531e-002	3.785857e-005	2.197595e-002
7.771557791058669e-001	2.362029e-002	-1.432566e-002	3.583538e-005	2.134397e-002
7.778641997841553e-001	2.341146e-002	-1.491162e-002	3.385888e-005	2.068685e-002
7.784799023166090e-001	2.301808e-002	-1.544206e-002	3.214107e-005	2.007292e-002
7.790378655876806e-001	2.240736e-002	-1.596256e-002	3.058435e-005	1.945676e-002
7.797456192613360e-001	2.130191e-002	-1.669072e-002	2.860972e-005	1.858834e-002
7.800610885364218e-001	2.076020e-002	-1.703436e-002	2.784319e-005	1.822358e-002
7.809163280463264e-001	1.953488e-002	-1.773639e-002	2.704782e-005	1.775896e-002
7.816614434909790e-001	1.816639e-002	-1.823953e-002	2.635486e-005	1.724044e-002
7.823807210220061e-001	1.664973e-002	-1.873429e-002	2.568593e-005	1.665078e-002
7.831587972702753e-001	1.486721e-002	-1.932545e-002	2.496232e-005	1.592687e-002
7.839542785209108e-001	1.301854e-002	-1.999629e-002	2.422252e-005	1.512927e-002
7.847288221142234e-001	1.131428e-002	-2.069675e-002	2.350220e-005	1.433147e-002
7.855163691585454e-001	9.816283e-003	-2.142381e-002	2.276978e-005	1.354071e-002
7.864752279219607e-001	8.332925e-003	-2.229267e-002	2.187804e-005	1.263356e-002
7.868174094600705e-001	7.925363e-003	-2.258866e-002	2.155981e-005	1.233585e-002
7.870727024005254e-001	7.700447e-003	-2.279698e-002	2.132239e-005	1.213241e-002
7.873750253726735e-001	7.499695e-003	-2.303048e-002	2.104123e-005	1.190788e-002
7.877035201994295e-001	7.355765e-003	-2.326786e-002	2.073573e-005	1.168353e-002
7.880812702866809e-001	7.298714e-003	-2.351429e-002	2.038442e-005	1.145642e-002
7.886935772133076e-001	7.419341e-003	-2.385465e-002	1.981497e-005	1.115413e-002
7.894249300234791e-001	7.826399e-003	-2.417794e-002	1.913482e-005	1.088093e-002
7.900745944068590e-001	8.387688e-003	-2.439368e-002	1.853063e-005	1.070865e-002
7.905221608480131e-001	8.927754e-003	-2.447329e-002	1.811439e-005	1.065298e-002
7.911189161028851e-001	9.728108e-003	-2.451879e-002	1.755941e-005	1.063169e-002
7.920954786028851e-001	1.108581e-002	-2.449961e-002	1.665121e-005	1.066477e-002
7.928561201543795e-001	1.208603e-002	-2.442379e-002	1.594381e-005	1.071852e-002
7.935560031400988e-001	1.285571e-002	-2.432404e-002	1.529292e-005	1.076481e-002
7.942657260118166e-001	1.340398e-002	-2.422606e-002	1.463287e-005	1.077915e-002
7.949815724596192e-001	1.370712e-002	-2.414906e-002	1.396714e-005	1.074674e-002
7.953217842131479e-001	1.373841e-002	-2.412776e-002	1.365074e-005	1.070665e-002
7.956081471986896e-001	1.367895e-002	-2.412459e-002	1.338442e-005	1.065248e-002
7.959994659332792e-001	1.350197e-002	-2.413969e-002	1.302050e-005	1.055415e-002
7.963537818951841e-001	1.324059e-002	-2.417658e-002	1.269098e-005	1.043742e-002
7.969286953147375e-001	1.261536e-002	-2.428866e-002	1.215631e-005	1.018834e-002
7.976477795980361e-001	1.155894e-002	-2.451238e-002	1.148756e-005	9.786865e-003
7.984373165025912e-001	1.010249e-002	-2.486553e-002	1.075330e-005	9.238234e-003
7.991685739075648e-001	8.536059e-003	-2.529563e-002	1.007323e-005	8.635927e-003
8.000000000000000e-001	6.619100e-003	-2.586841e-002	9.300000e-006	7.879504e-003
8.002929687500001e-001	6.056861e-003	-2.607444e-002	9.300000e-006	7.723274e-003
8.006835937500001e-001	5.335848e-003	-2.631346e-002	9.300000e-006	7.516128e-003
8.013467418669487e-001	4.192559e-003	-2.667041e-002	9.300000e-006	7.159419e-003
8.020752586863074e-001	3.131273e-003	-2.701654e-002	9.300000e-006	6.784732e-003
8.030518211863074e-001	2.035775e-003	-2.743040e-002	9.300000e-006	6.331052e-003
8.034178457030793e-001	1.753601e-003	-2.756746e-002	9.300000e-006	6.186771e-003
8.036895517531716e-001	1.629457e-003	-2.765555e-002	9.300000e-006	6.098601e-003
8.039812031673710e-001	1.562675e-003	-2.773733e-002	9.300000e-006	6.019627e-003
8.043476384002429e-001	1.563419e-003	-2.782247e-002	9.300000e-006	5.941571e-003
8.047112581034411e-001	1.668126e-003	-2.788299e-002	9.300000e-006	5.892104e-003
8.053010362285018e-001	2.044241e-003	-2.792755e-002	9.300000e-006	5.872247e-003
8.060286665431655e-001	2.783578e-003	-2.789938e-002	9.300000e-006	5.936386e-003
8.067731626522993e-001	3.826368e-003	-2.776525e-002	9.300000e-006	6.106760e-003
8.076845196090794e-001	5.376986e-003	-2.746432e-002	9.300000e-006	6.439158e-003
8.086610821090794e-001	7.175623e-003	-2.701678e-002	9.300000e-006	6.891581e-003
8.094049078289404e-001	8.524705e-003	-2.660943e-002	9.300000e-006	7.272611e-003
8.100000000000001e-001	9.541739e-003	-2.625778e-002	9.300000e-006	7.584115e-003
8.105539704630661e-001	1.004712e-002	-2.600705e-002	8.784808e-006	7.601719e-003
8.111870795637129e-001	1.040667e-002	-2.583546e-002	8.196016e-006	7.579697e-003
8.118797678409170e-001	1.059442e-002	-2.572303e-002	7.551816e-006	7.516117e-003
8.121397768130571e-001	1.058382e-002	-2.570380e-002	7.310008e-006	7.474865e-003
8.127178328452733e-001	1.033834e-002	-2.571464e-002	6.772415e-006	7.331070e-003
8.131045474733705e-001	1.002520e-002	-2.575809e-002	6.412771e-006	7.196211e-003
8.137311160027023e-001	9.302132e-003	-2.588623e-002	5.830062e-006	6.915559e-003
8.144468486510866e-001	8.203970e-003	-2.611546e-002	5.164431e-006	6.508810e-003
8.151952067540769e-001	6.783742e-003	-2.645332e-002	4.468458e-006	5.987175e-003
8.159232134126757e-001	5.203097e-003	-2.687610e-002	3.791411e-006	5.394789e-003
8.166903406559045e-001	3.426918e-003	-2.740902e-002	3.077983e-006	4.700462e-003
8.174762685099950e-001	1.615599e-003	-2.802398e-002	2.347070e-006	3.945329e-003
8.183101414913622e-001	-1.676228e-004	-2.872047e-002	1.571568e-006	3.132739e-003
8.190794299914701e-001	-1.572251e-003	-2.937118e-002	8.561301e-007	2.407508e-003
8.198444583154285e-001	-2.720406e-003	-3.000549e-002	1.446538e-007	1.724944e-003
8.200213200930995e-001	-2.929676e-003	-3.014683e-002	0.000000e+000	1.583256e-003
8.203071684952099e-001	-3.065066e-003	-3.033814e-002	0.000000e+000	1.491959e-003
8.205264071409798e-001	-3.128152e-003	-3.045644e-002	0.000000e+000	1.432459e-003
8.207925521129005e-001	-3.161068e-003	-3.057379e-002	0.000000e+000	1.370129e-003
8.210681746999966e-001	-3.138017e-003	-3.066684e-002	0.000000e+000	1.319158e-003
8.214655371989847e-001	-2.993803e-003	-3.075496e-002	0.000000e+000	1.274170e-003
8.221090126248184e-001	-2.533020e-003	-3.081356e-002	0.000000e+000	1.265261e-003
8.228974280318612e-001	-1.661724e-003	-3.077366e-002	0.000000e+000	1.349135e-003
8.236375633732813e-001	-5.630662e-004	-3.062191e-002	0.000000e+000	1.528569e-003
8.246141258732813e-001	1.151125e-003	-3.027719e-002	0.000000e+000	1.887468e-003
8.255906883732813e-001	2.952855e-003	-2.981939e-002	0.000000e+000	2.326431e-003
8.263257012423609e-001	4.239163e-003	-2.941910e-002	0.000000e+000	2.681106e-003
8.270781307769043e-001	5.366834e-003	-2.898853e-002	0.000000e+000	3.034560e-003
8.278146765983553e-001	6.214362e-003	-2.857621e-002	0.000000e+000	3.345371e-003
8.284560797795698e-001	6.726835e-003	-2.823772e-002	0.000000e+000	3.576702e-003
8.287182896993364e-001	6.852342e-003	-2.811042e-002	0.000000e+000	3.654575e-003
8.290160623009911e-001	6.914453e-003	-2.797879e-002	0.000000e+000	3.725885e-003
8.293606389831801e-001	6.907733e-003	-2.784107e-002	0.000000e+000	3.790578e-003
8.297324067930513e-001	6.793935e-003	-2.771464e-002	0.000000e+000	3.834324e-003
8.303351830259264e-001	6.400132e-003	-2.755900e-002	0.000000e+000	3.849574e-003
8.310545089298199e-001	5.652383e-003	-2.745019e-002	0.000000e+000	3.785927e-003
8.318623082168755e-001	4.511794e-003	-2.742784e-002	0.000000e+000	3.615687e-003
8.325904817551649e-001	3.277960e-003	-2.749763e-002	0.000000e+000	3.381684e-003
8.333594931356982e-001	1.859173e-003	-2.765501e-002	0.000000e+000	3.068259e-003
8.341463444259176e-001	4.149113e-004	-2.788004e-002	0.000000e+000	2.707829e-003
8.349568586222759e-001	-9.393957e-004	-2.815141e-002	0.000000e+000	2.327382e-003
8.357297410841030e-001	-1.994797e-003	-2.841817e-002	0.000000e+000	1.987466e-003
8.364710270998323e-001	-2.748857e-003	-2.866028e-002	0.000000e+000	1.700420e-003
8.368143106883531e-001	-2.985668e-003	-2.876062e-002	0.000000e+000	1.587997e-003
8.370703677575191e-001	-3.091350e-003	-2.882568e-002	0.000000e+000	1.518200e-003
8.373721843099909e-001	-3.150286e-003	-2.889154e-002	0.000000e+000	1.449667e-003
8.377024622028420e-001	-3.140074e-003	-2.895008e-002	0.000000e+000	1.391231e-003
8.380795494767703e-001	-3.020189e-003	-2.899499e-002	0.000000e+000	1.350350e-003
8.386908009665572e-001	-2.612958e-003	-2.901878e-002	0.000000e+000	1.339437e-003
8.394228412439776e-001	-1.846270e-003	-2.897244e-002	0.000000e+000	1.406031e-003
8.401707188757711e-001	-7.778791e-004	-2.883137e-002	0.000000e+000	1.566820e-003
8.410857162791547e-001	7.943765e-004	-2.853896e-002	0.000000e+000	1.871031e-003
8.420622787791547e-001	2.595973e-003	-2.811932e-002	0.000000e+000	2.276557e-003
8.428055492011127e-001	3.929319e-003	-2.774393e-002	0.000000e+000	2.613145e-003
8.435037797282800e-001	5.039063e-003	-2.736797e-002	0.000000e+000	2.926700e-003
8.442064754525791e-001	5.927070e-003	-2.699363e-002	0.000000e+000	3.214845e-003
8.449756749547979e-001	6.628432e-003	-2.660469e-002	0.000000e+000	3.487334e-003
8.453198872304322e-001	6.825896e-003	-2.644431e-002	0.000000e+000	3.587599e-003
8.456057933783526e-001	6.901589e-003	-2.632411e-002	0.000000e+000	3.653126e-003
8.459985856799633e-001	6.909203e-003	-2.617577e-002	0.000000e+000	3.722681e-003
8.463523496410595e-001	6.815102e-003	-2.606187e-002	0.000000e+000	3.762222e-003
8.469263803675814e-001	6.460109e-003	-2.592163e-002	0.000000e+000	3.776094e-003
8.476618104707788e-001	5.728588e-003	-2.581279e-002	0.000000e+000	3.718396e-003
8.483932453200577e-001	4.728729e-003	-2.578741e-002	0.000000e+000	3.578886e-003
8.491349217978397e-001	3.494252e-003	-2.584784e-002	0.000000e+000	3.359173e-003
8.499269482869136e-001	2.044055e-003	-2.599406e-002	0.000000e+000	3.058976e-003
8.507288200376452e-001	5.629954e-004	-2.620599e-002	0.000000e+000	2.714496e-003
8.514831862269489e-001	-7.225903e-004	-2.644194e-002	0.000000e+000	2.380529e-003
8.522733498844882e-001	-1.835392e-003	-2.669817e-002	0.000000e+000	2.051325e-003
8.531066248496446e-001	-2.720182e-003	-2.695445e-002	0.000000e+000	1.745256e-003
8.534580888467295e-001	-2.973457e-003	-2.705077e-002	0.000000e+000	1.637230e-003
8.537198013832431e-001	-3.085674e-003	-2.711251e-002	0.000000e+000	1.571312e-003
8.540178986393201e-001	-3.147533e-003	-2.717234e-002	0.000000e+000	1.509331e-003
8.543613233527250e-001	-3.140520e-003	-2.722768e-002	0.000000e+000	1.454331e-003
8.547335200114237e-001	-3.026237e-003	-2.726711e-002	0.000000e+000	1.418734e-003
8.553369798207584e-001	-2.630517e-003	-2.728528e-002	0.000000e+000	1.412431e-003
8.560664722493607e-001	-1.874684e-003	-2.723723e-002	0.000000e+000	1.479060e-003
8.568157982823156e-001	-8.128764e-004	-2.710045e-002	0.000000e+000	1.633730e-003
8.577064854388173e-001	7.104581e-004	-2.682920e-002	0.000000e+000	1.914794e-003
8.586830479388173e-001	2.511371e-003	-2.643148e-002	0.000000e+000	2.298266e-003
8.594291871457633e-001	3.855513e-003	-2.607542e-002	0.000000e+000	2.616816e-003
8.601277602297816e-001	4.976610e-003	-2.572043e-002	0.000000e+000	2.911997e-003
8.608328325986869e-001	5.889336e-003	-2.536570e-002	0.000000e+000	3.184593e-003
8.615401282720571e-001	6.558925e-003	-2.502832e-002	0.000000e+000	3.420409e-003
8.619449401672739e-001	6.807421e-003	-2.485031e-002	0.000000e+000	3.531606e-003
8.622207975667300e-001	6.899195e-003	-2.473970e-002	0.000000e+000	3.592743e-003
8.624770909352625e-001	6.929818e-003	-2.464564e-002	0.000000e+000	3.638779e-003
8.627414849462169e-001	6.904720e-003	-2.455853e-002	0.000000e+000	3.674501e-003
8.631430049142395e-001	6.755311e-003	-2.444782e-002	0.000000e+000	3.703895e-003
8.637930717204445e-001	6.290677e-003	-2.431718e-002	0.000000e+000	3.697707e-003
8.645155515704303e-001	5.494637e-003	-2.424276e-002	0.000000e+000	3.617053e-003
8.653017618736155e-001	4.343531e-003	-2.424813e-002	0.000000e+000	3.445897e-003
8.660275122627286e-001	3.091079e-003	-2.432965e-002	0.000000e+000	3.221381e-003
8.667933428042031e-001	1.671607e-003	-2.448468e-002	0.000000e+000	2.932321e-003
8.675775241100330e-001	2.418170e-004	-2.469421e-002	0.000000e+000	2.608229e-003
8.683902591602647e-001	-1.090724e-003	-2.493956e-002	0.000000e+000	2.271938e-003
8.691602849264881e-001	-2.112408e-003	-2.517279e-002	0.000000e+000	1.979660e-003
8.698428888558870e-001	-2.780491e-003	-2.536403e-002	0.000000e+000	1.756087e-003
8.701761000570997e-001	-3.000206e-003	-2.544605e-002	0.000000e+000	1.665215e-003
8.704270464927195e-001	-3.098432e-003	-2.549887e-002	0.000000e+000	1.609048e-003
8.707371045281660e-001	-3.153727e-003	-2.555400e-002	0.000000e+000	1.552213e-003
8.710475536086023e-001	-3.139364e-003	-2.559756e-002	0.000000e+000	1.509261e-003
8.714320059153975e-001	-3.010849e-003	-2.563106e-002	0.000000e+000	1.479816e-003
8.720549776745640e-001	-2.586326e-003	-2.564025e-002	0.000000e+000	1.482402e-003
8.727876411483616e-001	-1.806823e-003	-2.558352e-002	0.000000e+000	1.556485e-003
8.735391229532646e-001	-7.234379e-004	-2.544219e-002	0.000000e+000	1.713620e-003
8.744338765218052e-001	8.199825e-004	-2.517233e-002	0.000000e+000	1.990284e-003
8.754104390218052e-001	2.623151e-003	-2.478614e-002	0.000000e+000	2.359003e-003
8.761555688742371e-001	3.957645e-003	-2.444551e-002	0.000000e+000	2.660406e-003
8.768540699335869e-001	5.063406e-003	-2.410921e-002	0.000000e+000	2.936380e-003
8.775581580394402e-001	5.945077e-003	-2.377771e-002	0.000000e+000	3.186299e-003
8.783423050940287e-001	6.650247e-003	-2.343074e-002	0.000000e+000	3.422768e-003
8.786656596790631e-001	6.831367e-003	-2.330017e-002	0.000000e+000	3.501211e-003
8.789545595455715e-001	6.904448e-003	-2.319582e-002	0.000000e+000	3.554921e-003
8.793376884033303e-001	6.908928e-003	-2.307237e-002	0.000000e+000	3.608403e-003
8.796950700985162e-001	6.810984e-003	-2.297542e-002	0.000000e+000	3.637327e-003
8.802748843444286e-001	6.446609e-003	-2.285918e-002	0.000000e+000	3.638573e-003
8.810263915888554e-001	5.689482e-003	-2.277404e-002	0.000000e+000	3.571231e-003
8.817594657084612e-001	4.677805e-003	-2.276520e-002	0.000000e+000	3.433133e-003
8.825038916617242e-001	3.430907e-003	-2.283229e-002	0.000000e+000	3.225162e-003
8.833001014883735e-001	1.969807e-003	-2.297443e-002	0.000000e+000	2.947947e-003
8.841045771511783e-001	4.870230e-004	-2.317120e-002	0.000000e+000	2.636617e-003
8.848608274190427e-001	-7.922793e-004	-2.338417e-002	0.000000e+000	2.340436e-003
8.856528783181445e-001	-1.893395e-003	-2.361008e-002	0.000000e+000	2.053897e-003
8.864681423229858e-001	-2.742777e-003	-2.382605e-002	0.000000e+000	1.798809e-003
8.868121832590314e-001	-2.984545e-003	-2.390564e-002	0.000000e+000	1.710524e-003
8.870687651434488e-001	-3.090827e-003	-2.395567e-002	0.000000e+000	1.657706e-003
8.873702344129348e-001	-3.150040e-003	-2.400469e-002	0.000000e+000	1.607498e-003
8.877017360184114e-001	-3.140116e-003	-2.404659e-002	0.000000e+000	1.566474e-003
8.880783683408708e-001	-3.020757e-003	-2.407521e-002	0.000000e+000	1.541680e-003
8.886888953079821e-001	-2.614813e-003	-2.407985e-002	0.000000e+000	1.547790e-003
8.894184544874716e-001	-1.851528e-003	-2.402249e-002	0.000000e+000	1.620970e-003
8.901710362463247e-001	-7.796168e-004	-2.388608e-002	0.000000e+000	1.771581e-003
8.910386542464173e-001	7.070348e-004	-2.363719e-002	0.000000e+000	2.025781e-003
8.920152167464173e-001	2.509143e-003	-2.327161e-002	0.000000e+000	2.374161e-003
8.927636142156887e-001	3.857282e-003	-2.294858e-002	0.000000e+000	2.659480e-003
8.934624827611239e-001	4.978469e-003	-2.263110e-002	0.000000e+000	2.919290e-003
8.941693286962023e-001	5.892682e-003	-2.231658e-002	0.000000e+000	3.156215e-003
8.948764860420215e-001	6.561286e-003	-2.202115e-002	0.000000e+000	3.357227e-003
8.952786560433645e-001	6.807692e-003	-2.186769e-002	0.000000e+000	3.449510e-003
8.955546060605705e-001	6.899262e-003	-2.177250e-002	0.000000e+000	3.499396e-003
8.958114296481705e-001	6.929846e-003	-2.169199e-002	0.000000e+000	3.536078e-003
8.960751919830479e-001	6.904693e-003	-2.161836e-002	0.000000e+000	3.563203e-003
8.964769457820556e-001	6.754989e-003	-2.152579e-002	0.000000e+000	3.582294e-003
8.971273831424304e-001	6.289485e-003	-2.141972e-002	0.000000e+000	3.565332e-003
8.978529443854769e-001	5.494305e-003	-2.136325e-002	0.000000e+000	3.482699e-003
8.985776750937962e-001	4.440498e-003	-2.137577e-002	0.000000e+000	3.334480e-003
8.993096949959695e-001	3.183024e-003	-2.145512e-002	0.000000e+000	3.127220e-003
9.000897054633619e-001	1.740633e-003	-2.159987e-002	0.000000e+000	2.861724e-003
9.008837971748361e-001	2.871834e-004	-2.179126e-002	0.000000e+000	2.568491e-003
9.016515718183664e-001	-9.842202e-004	-2.199763e-002	0.000000e+000	2.287365e-003
9.024341403968621e-001	-2.038920e-003	-2.220600e-002	0.000000e+000	2.027125e-003
9.031622062296403e-001	-2.767844e-003	-2.238292e-002	0.000000e+000	1.820830e-003
9.034990724895258e-001	-2.995046e-003	-2.245358e-002	0.000000e+000	1.743086e-003
9.037506725615131e-001	-3.095690e-003	-2.249772e-002	0.000000e+000	1.696631e-003
9.040554558619240e-001	-3.152253e-003	-2.254188e-002	0.000000e+000	1.651608e-003
9.043753112025008e-001	-3.139705e-003	-2.257720e-002	0.000000e+000	1.617290e-003
9.047562712926779e-001	-3.015314e-003	-2.260093e-002	0.000000e+000	1.597367e-003
9.053736878145359e-001	-2.599213e-003	-2.259927e-002	0.000000e+000	1.609321e-003
9.061040818550806e-001	-1.827874e-003	-2.253745e-002	0.000000e+000	1.685750e-003
9.068581771299005e-001	-7.475977e-004	-2.240082e-002	0.000000e+000	1.834932e-003
9.077199076567597e-001	7.329229e-004	-2.215996e-002	0.000000e+000	2.079122e-003
9.086964701567597e-001	2.536000e-003	-2.180837e-002	0.000000e+000	2.411991e-003
9.094452889625931e-001	3.883006e-003	-2.150031e-002	0.000000e+000	2.682053e-003
9.101442283371390e-001	5.000497e-003	-2.119986e-002	0.000000e+000	2.925627e-003
9.108513572789916e-001	5.909589e-003	-2.090405e-002	0.000000e+000	3.145779e-003
9.115585458913649e-001	6.572741e-003	-2.062787e-002	0.000000e+000	3.330677e-003
9.119509810102299e-001	6.810332e-003	-2.048862e-002	0.000000e+000	3.412507e-003
9.122283004274622e-001	6.900258e-003	-2.040013e-002	0.000000e+000	3.457364e-003
9.124929656023968e-001	6.930210e-003	-2.032365e-002	0.000000e+000	3.490680e-003
9.127473854395829e-001	6.904294e-003	-2.025855e-002	0.000000e+000	3.513020e-003
9.131525970664621e-001	6.750203e-003	-2.017378e-002	0.000000e+000	3.527278e-003
9.138085119617549e-001	6.276042e-003	-2.007855e-002	0.000000e+000	3.504784e-003
9.145355005484452e-001	5.473726e-003	-2.003181e-002	0.000000e+000	3.419730e-003
9.152597359863973e-001	4.415805e-003	-2.005006e-002	0.000000e+000	3.273767e-003
9.159916943062590e-001	3.155337e-003	-2.013065e-002	0.000000e+000	3.073270e-003
9.167727666617267e-001	1.710071e-003	-2.027213e-002	0.000000e+000	2.819012e-003
9.175675031360654e-001	2.567068e-004	-2.045576e-002	0.000000e+000	2.540921e-003
9.183278931446515e-001	-9.992797e-004	-2.064925e-002	0.000000e+000	2.279416e-003
9.191119182839860e-001	-2.051464e-003	-2.084470e-002	0.000000e+000	2.036760e-003
9.198398039776786e-001	-2.775883e-003	-2.100855e-002	0.000000e+000	1.846723e-003
9.201738187641699e-001	-2.999113e-003	-2.107273e-002	0.000000e+000	1.776560e-003
9.204242048409024e-001	-3.097716e-003	-2.111244e-002	0.000000e+000	1.735074e-003
9.207317747969559e-001	-3.153252e-003	-2.115218e-002	0.000000e+000	1.694876e-003
9.210455703186710e-001	-3.139485e-003	-2.118236e-002	0.000000e+000	1.665896e-003
9.214287805116561e-001	-3.012446e-003	-2.120158e-002	0.000000e+000	1.650493e-003
9.220497768108013e-001	-2.591040e-003	-2.119436e-002	0.000000e+000	1.667532e-003
9.227804240476035e-001	-1.815704e-003	-2.112911e-002	0.000000e+000	1.746258e-003
9.235358348414979e-001	-7.305932e-004	-2.099318e-002	0.000000e+000	1.893221e-003
9.243891760567228e-001	7.371354e-004	-2.076158e-002	0.000000e+000	2.126454e-003
9.253657385567228e-001	2.540761e-003	-2.042413e-002	0.000000e+000	2.444053e-003
9.261153355226383e-001	3.888756e-003	-2.013054e-002	0.000000e+000	2.699656e-003
9.268143791280245e-001	5.005518e-003	-1.984632e-002	0.000000e+000	2.928041e-003
9.275221126462623e-001	5.914019e-003	-1.956797e-002	0.000000e+000	3.132821e-003
9.282292706953277e-001	6.575763e-003	-1.930976e-002	0.000000e+000	3.302928e-003
9.286189134085414e-001	6.810948e-003	-1.918120e-002	0.000000e+000	3.376718e-003
9.288965390164252e-001	6.900475e-003	-1.909925e-002	0.000000e+000	3.416841e-003
9.291629580358090e-001	6.930273e-003	-1.902833e-002	0.000000e+000	3.446264e-003
9.294152882365413e-001	6.904203e-003	-1.896916e-002	0.000000e+000	3.465014e-003
9.298212731548278e-001	6.749124e-003	-1.889205e-002	0.000000e+000	3.474953e-003
9.304784124730811e-001	6.272929e-003	-1.880718e-002	0.000000e+000	3.447967e-003
9.312066529875125e-001	5.467830e-003	-1.876882e-002	0.000000e+000	3.361495e-003
9.319305024535837e-001	4.409211e-003	-1.879159e-002	0.000000e+000	3.218502e-003
9.326628702800829e-001	3.147130e-003	-1.887261e-002	0.000000e+000	3.024946e-003
9.334461718020614e-001	1.697521e-003	-1.901056e-002	0.000000e+000	2.781420e-003
9.342422987140502e-001	2.418490e-004	-1.918659e-002	0.000000e+000	2.517607e-003
9.349928291453319e-001	-9.971325e-004	-1.936725e-002	0.000000e+000	2.275219e-003
9.357792636339321e-001	-2.051021e-003	-1.955068e-002	0.000000e+000	2.048729e-003
9.365154911061708e-001	-2.782018e-003	-1.970407e-002	0.000000e+000	1.871746e-003
9.368471575328073e-001	-3.002284e-003	-1.976228e-002	0.000000e+000	1.808546e-003
9.370991819578516e-001	-3.099868e-003	-1.979818e-002	0.000000e+000	1.771380e-003
9.374120404224688e-001	-3.154483e-003	-1.983387e-002	0.000000e+000	1.735653e-003
9.377172969271563e-001	-3.139169e-003	-1.985899e-002	0.000000e+000	1.711929e-003
9.381036759599656e-001	-3.008362e-003	-1.987373e-002	0.000000e+000	1.701043e-003
9.387297110410604e-001	-2.579416e-003	-1.986083e-002	0.000000e+000	1.723352e-003
9.394609327333806e-001	-1.798234e-003	-1.979188e-002	0.000000e+000	1.804693e-003
9.402176523440359e-001	-7.068194e-004	-1.965612e-002	0.000000e+000	1.949969e-003
9.410647347250637e-001	7.528032e-004	-1.943224e-002	0.000000e+000	2.173778e-003
9.420412972250637e-001	2.557111e-003	-1.910778e-002	0.000000e+000	2.477084e-003
9.427914075432294e-001	3.904822e-003	-1.882787e-002	0.000000e+000	2.718823e-003
9.434905248821778e-001	5.019278e-003	-1.855910e-002	0.000000e+000	2.932547e-003
9.441986361890523e-001	5.924755e-003	-1.829763e-002	0.000000e+000	3.122272e-003
9.449057972376923e-001	6.583004e-003	-1.805678e-002	0.000000e+000	3.277913e-003
9.452891167098975e-001	6.812598e-003	-1.793955e-002	0.000000e+000	3.343299e-003
9.455675975943951e-001	6.899660e-003	-1.786401e-002	0.000000e+000	3.378579e-003
9.458672644098588e-001	6.927686e-003	-1.779149e-002	0.000000e+000	3.406398e-003
9.461385833526000e-001	6.890446e-003	-1.773474e-002	0.000000e+000	3.421549e-003
9.465799545669632e-001	6.696521e-003	-1.766309e-002	0.000000e+000	3.423373e-003
9.472929007196947e-001	6.129187e-003	-1.759103e-002	0.000000e+000	3.379911e-003
9.480232329226900e-001	5.263985e-003	-1.757285e-002	0.000000e+000	3.280137e-003
9.487961610810117e-001	4.078937e-003	-1.761582e-002	0.000000e+000	3.117952e-003
9.495186094991587e-001	2.803175e-003	-1.770744e-002	0.000000e+000	2.925312e-003
9.502817364849697e-001	1.382887e-003	-1.784685e-002	0.000000e+000	2.694197e-003
9.510635481364006e-001	-2.458604e-005	-1.801657e-002	0.000000e+000	2.449119e-003
9.518663045608002e-001	-1.299870e-003	-1.819908e-002	0.000000e+000	2.210629e-003
9.526352698167859e-001	-2.274402e-003	-1.836357e-002	0.000000e+000	2.012214e-003
9.532313460441366e-001	-2.823978e-003	-1.847448e-002	0.000000e+000	1.887116e-003
9.535502804134745e-001	-3.019088e-003	-1.852353e-002	0.000000e+000	1.834691e-003
9.538112285798127e-001	-3.114049e-003	-1.855596e-002	0.000000e+000	1.801360e-003
9.540812142651828e-001	-3.157081e-003	-1.858242e-002	0.000000e+000	1.775129e-003
9.543848963062631e-001	-3.139110e-003	-1.860319e-002	0.000000e+000	1.755857e-003
9.547718594058605e-001	-3.007603e-003	-1.861378e-002	0.000000e+000	1.748983e-003
9.553988228724265e-001	-2.577286e-003	-1.859604e-002	0.000000e+000	1.775556e-003
